918:0.38307902 -0.3752896 -0.33616272 0.42912784 0.51704085 -0.6437179 0.24137807 -0.8834949 -0.19850999 0.25566915
724:-0.0821182 -0.15620258 0.016580477 0.20699506 0.24161957 -0.12892707 -1.1484607 0.013043441 -0.5066458 -0.030105539
362:-0.02286748 -0.48168147 -0.62812704 -0.26215336 0.47312003 -0.20043005 -0.48736927 0.13285667 -0.22874019 0.0251393
265:0.16938916 -0.19900532 -0.29713932 0.07936854 0.6238426 0.24318093 0.19929783 -0.17009792 0.6225112 -0.32533664
806:-0.056963816 0.08972675 -0.21399467 0.3923412 0.6807048 -0.019909529 -0.038932886 0.09622297 0.041409705 0.27637807
100:-0.5115411 0.42016542 -0.4011035 0.45664555 0.32289723 0.33263844 -0.977264 -0.6841071 0.056884192 -0.0409317
23:-0.086502 -0.6171078 -0.38279724 0.101436555 0.42158547 -0.2673044 -0.78471106 0.021344675 -0.11800435 -0.1296538
433:0.1378505 -0.12730092 -0.13501202 -0.050619613 0.1896611 -0.5531895 -0.82758725 -0.128131 -0.3332693 0.2609567
62:0.19135092 0.17995073 -0.57276624 0.57168806 0.0511826 0.23730686 -0.074490234 0.12955998 0.6541125 -0.26694128
552:0.21419775 -0.626159 -0.49104786 -0.1787415 0.2293162 -0.14864196 -0.581463 0.16347358 0.14392646 -0.3514641
321:-0.5644401 -0.18237276 0.04541746 -0.039222445 1.1240447 0.014146909 -0.06972313 0.0024988404 0.6387468 0.74683326
580:-0.19271107 0.1770667 0.18224983 0.114683785 0.67935365 -0.21008009 -0.4045386 -0.32816416 -0.37580165 0.20353827
929:-0.032535817 -0.71559304 0.09262257 0.738583 0.06410939 -0.47499222 0.4921123 -0.915679 -0.13322338 0.056218203
537:-0.16693199 0.13213035 0.107633345 -0.15364498 0.82341784 -0.17850849 -0.57477295 -0.00029786234 0.56969714 0.27914718
135:-0.31647977 0.3905585 -0.79075277 0.4716638 0.10872109 0.011625898 -0.98876226 -0.6064668 -0.45922804 0.07378444
896:-0.27327394 0.13939503 -0.13472429 0.52257735 0.89336705 0.3566193 0.10519892 -0.35611722 -0.3106018 0.89980626
4:-0.40731046 -0.03680714 -0.31500757 0.08009407 0.63090175 -0.1717807 -0.34376782 0.3308376 -0.05876773 0.36037466
869:-0.8144916 -0.18688506 0.22034268 0.45924345 1.0359647 -0.25605613 -0.13398261 -0.3786473 -0.011337953 0.13286625
121:0.009918844 0.33454698 0.11733838 0.27878022 0.8496507 0.064645015 0.023401001 -0.16735552 -0.21020314 0.6324097
343:0.4838494 -0.03871124 -0.37685338 -0.15002394 0.024840888 -0.4215685 -0.8230925 0.19413073 -0.38588303 1.136188
404:-0.30286032 -0.12391807 0.13213934 0.20443861 0.52107346 -0.2954329 -0.061444975 -0.43401408 -0.24646793 0.27697632
523:0.11088622 -0.2749043 0.07292644 -0.21359903 0.86134976 0.27400988 -0.1678044 -0.40268287 -0.047332782 0.59933734
829:-0.7997172 0.14688496 0.12174524 0.8502206 0.6011349 -0.35384446 -0.7321278 0.0161493 -0.38457316 0.5542942
88:-0.21671812 -0.10227603 0.0378626 0.07188104 -0.00419381 0.015027327 -1.2698523 -0.1843251 -0.6594944 0.03171994
598:-0.39528346 0.03627158 0.16860329 0.031316712 0.77555203 -0.07607943 0.0037689426 -0.46743602 0.14993487 0.2709136
421:0.13097088 -0.80872816 -0.4620852 0.08419774 0.23364818 -0.2266244 -0.62797374 -0.6664186 -0.23359932 0.2116657
702:-0.48454615 -0.13735303 0.03181803 0.5105732 0.86369795 -0.115925595 -0.093938015 -0.49163678 0.13435136 -0.16428398
450:0.3608647 0.16030906 -0.009606185 -0.05310764 0.3530774 0.06254905 -0.8423112 -0.28324014 0.18117747 0.39440554
77:-0.46028385 0.4797188 0.32197195 0.13975999 0.7171722 -0.54556954 0.12747744 -0.6704083 -0.12494105 0.3079875
415:0.30843583 -0.28602406 -0.12975968 -0.59346926 0.13123757 -0.3216052 -1.3589084 -0.26676652 0.17906243 0.7916771
40:-0.8271719 0.55332386 -0.035989746 0.21024999 0.6661837 0.1709384 -0.14711493 -0.61505675 0.18032709 0.74374926
534:0.07874746 0.023047896 -0.17754687 0.11124973 0.9537232 0.15085515 0.18212372 -0.11040394 0.15669896 0.3841357
955:-0.022507712 -0.73492306 -0.16020846 0.57973814 0.36950892 -0.58608115 0.56797105 -0.81342685 0.05743021 0.14076951
593:0.10866958 -0.17711522 0.39465624 0.02336047 -0.13611363 0.58313376 0.21385595 -0.10781024 -0.15223722 0.1806659
674:-0.3563707 -0.77640605 0.042074364 0.35268608 -0.054420706 -0.36895534 -0.21482012 -0.077636056 -0.23109987 0.03656509
318:0.04949702 -0.12508887 0.2675054 0.05241711 -0.17792554 0.51656586 0.14945702 0.003566665 -0.31334418 0.19437179
378:0.40794078 0.35058957 -0.23467022 -0.25707933 0.7043131 -0.1987786 -0.8706921 -0.30071047 -0.1282676 0.5467546
798:-0.13104236 -0.4271552 -0.0033845087 0.11863713 0.09390005 -0.15391558 -1.2404894 -0.09560453 0.20636383 0.1287221
418:-0.13843654 -0.13989836 -0.015027902 0.17858201 0.40640172 -0.08847368 0.3050532 -0.20137094 -0.2386297 0.3475725
373:-0.4545219 -0.4110545 0.27202883 -0.117546685 0.52086616 0.25415906 -0.14648417 -0.092829466 0.46671522 0.29475236
110:0.23357318 -0.2319061 0.34113145 0.046745505 -0.30623066 0.6224369 0.033470824 -0.060233008 0.13766941 0.29886723
762:-0.16004209 0.19702004 -0.51040393 0.35193762 -0.10719174 0.19871283 -1.0026736 -0.3788456 -0.044381455 -0.20792937
469:-0.0019985763 0.21924224 -0.4285782 -0.048595943 0.858739 0.050118223 -0.064485535 0.11799047 -0.38213283 0.4933476
990:-0.5153474 0.17649479 -0.0534718 0.39984766 0.38881752 -0.28833124 -1.1109755 -0.09011344 -0.15605597 0.20108585
783:0.24237387 -0.20272566 -0.56606233 0.12272048 0.30127448 -0.019458363 -0.7103785 -0.34491342 -0.5120351 -0.14787629
504:-0.16450965 -0.32232895 0.032446165 0.3752031 -0.53959715 -0.11857471 -0.94706994 -0.28409123 0.112082176 0.1440968
475:-0.18224584 -0.4788851 -0.07500206 -0.28762686 0.8366692 0.28888112 0.05866479 0.16713357 0.19022842 0.06056885
931:0.23756476 -0.78350174 -0.22628105 0.597421 0.39560616 -0.47104093 0.37453365 -0.7924428 0.17928745 -0.0054158736
295:0.0836925 -0.44206455 -0.42922118 -0.16484201 0.49628636 -0.41504765 -0.39879537 -0.29140437 -0.004688213 0.3148054
944:0.19710739 -0.55749375 0.1465361 0.06889741 0.58213407 -0.5632741 0.39784074 -0.9230471 0.123800695 0.31880707
914:0.3483801 -0.6250361 -0.36422098 0.13777101 0.53306824 -0.44122082 0.33176556 -0.712882 -0.12639613 -0.15522374
716:-0.7745926 0.49496078 -0.045115195 0.19482309 0.49495205 -0.3822411 -0.37484634 -0.10497657 -0.25934988 1.1633571
743:-0.60083026 -0.15458706 -0.094541855 0.3632754 -0.03252141 0.16931966 -1.4152735 -0.026955133 -0.3370441 0.027931416
681:-0.016515762 -0.35879597 0.47059932 0.19819216 0.80865705 -0.4268916 0.23617066 -0.6227697 0.08500802 0.09682141
481:-0.19102825 -0.05974051 -0.025112415 -0.0003995469 0.47138804 -0.1918716 -0.5257748 0.20449127 0.33918625 0.52876526
15:-0.6280986 -0.33377752 -0.31109327 0.14515035 -0.07153897 -0.72640294 -0.9146251 -0.1567416 -0.040056847 -0.07393196
549:-0.44369242 -0.038608648 0.089731395 0.4035628 0.8556257 -0.059990495 0.2597736 -0.70518374 0.21388517 0.7747211
269:0.094917655 0.18979897 0.06199866 0.032555517 0.7640887 -0.056790914 -0.7530989 -0.22576852 0.19683781 0.25771517
920:0.2611843 -0.3742658 -0.14097998 0.336517 0.48315716 -0.16834137 0.475788 -0.37370503 0.045845978 -0.36236754
486:0.51470625 -0.27249253 0.1073301 0.60163003 -0.33187532 0.032822527 -0.42835158 0.56928056 0.07948759 0.18166307
11:0.69432145 0.07792308 -0.13076143 -0.060191244 0.40386325 0.25136995 -0.21022198 0.1896731 0.20706606 -0.403539
104:0.03132065 0.10870112 -0.41208687 0.31090435 0.035650454 -0.026243558 -0.5027284 0.27442276 -0.05913125 -0.41327587
892:-0.1660801 0.50684905 -0.28253913 0.41376677 0.8383741 -0.053480987 0.14460303 -0.5695518 0.27627644 0.71722615
851:-0.50310975 0.11081585 0.3235181 0.3915663 0.8320238 -0.043563277 -0.13081154 -0.21225135 0.08286273 0.760736
90:-0.2747739 0.08979985 -0.042756848 0.16233751 0.09388378 0.13205737 -0.15193576 -0.42328158 -0.27766195 0.46297953
556:-0.2927463 -0.14972058 0.16478002 0.4020481 0.5440134 0.17876615 0.223633 -0.4763534 0.1382261 0.3789169
9:-0.5868892 -0.015456561 -0.44582412 0.6808932 -0.13756827 0.072906785 -1.2169237 -0.8564238 0.07164449 -0.04372084
141:0.3371792 0.20920616 -0.46286446 0.50664485 0.014291269 0.07222933 -0.14962298 0.09956467 0.8080995 -0.13572444
181:0.34151387 -0.47242433 -0.032052163 -0.017279346 -0.40080053 -0.19828609 -0.55169636 0.15252665 0.09662747 -0.051999565
802:0.062063325 0.3494001 -0.5373722 0.2702114 0.21013469 0.38624278 -0.8669721 -0.4232231 -0.1931959 -0.29597872
132:-0.3169819 -0.63655055 0.14579518 -0.2676416 0.28115603 -0.25561157 -1.0385655 -0.44568282 0.17156415 0.47114763
870:-0.22789794 0.4715348 0.09392362 0.013084558 0.12856436 -0.062101535 -0.72348213 -0.06452382 -0.08954795 0.5521275
746:-0.1276661 -0.35285732 0.14700189 0.1544266 0.24670684 -0.6823044 0.37913668 -0.69873726 -0.24161766 0.25517145
751:-0.5826402 -0.25462773 0.16986926 0.22225715 0.2507997 0.14904265 -0.07915703 -0.2635156 -0.2668931 0.34727114
201:0.45742625 0.4764579 0.19389936 0.08573304 0.45817095 0.06163786 -0.52369034 -0.284113 -0.016947253 0.27892378
706:-0.5368811 0.26332185 -0.23902674 0.15943487 0.5141215 -0.71983755 -0.7125075 -0.49348873 -0.13711299 0.6343716
44:0.26013723 -0.6640003 -0.076198906 -0.20984435 0.20105207 -0.10317557 -0.92278445 0.15673633 -0.14969938 -0.44482622
236:0.8070781 0.23000804 -0.25589237 -0.135798 0.64506865 0.022079723 -0.4153292 -0.08583316 0.11242639 -0.42797622
959:0.14432837 -0.27587518 0.049333375 0.357151 0.717375 -0.18948688 0.43935955 -0.990288 -0.32100648 0.31412795
117:-0.52712005 0.0054643704 0.44005844 0.5280579 0.8266668 -0.49719375 -0.45958477 0.056991715 0.10433579 0.17640734
904:-0.054195568 -0.32184318 0.20249262 0.7028791 0.15933754 0.015552636 0.29470915 -0.5322466 -0.2522377 -0.5963604
273:-0.091663174 -0.6344582 0.011103156 -0.22821453 0.5141426 -0.076829374 -0.7324416 0.2851001 0.21781188 -0.11378165
908:-0.11837866 -0.22812863 0.22105663 0.6040066 0.13117158 0.067821965 0.2534789 -0.6819391 -0.2062105 -0.5482242
567:-0.07061377 0.15339975 -0.3414647 -0.3110438 0.32689637 -0.34382597 -0.3059757 -0.054805215 -0.34773752 1.0656874
650:-0.18951404 0.5068904 -0.016519561 0.6011484 0.30829376 0.5647307 -0.78098524 -0.46850282 -0.13417803 0.26782024
497:0.085010864 -0.28606963 -0.2503153 0.037001334 0.5986857 0.07710915 0.14482932 0.12303118 0.32366458 -0.19329324
966:-0.404823 -0.1486134 0.12262877 0.381761 0.02515791 0.059052236 -0.11208393 -0.23066081 0.015924757 0.071247034
492:0.056591853 0.04673717 -0.2910095 0.66582537 0.5663715 -0.113094635 0.16460767 -0.06647877 0.059809987 0.1642211
346:0.106242195 -0.047994673 -0.6341687 0.048163336 0.65973985 -0.2996831 -0.054879308 -0.45209482 0.12775004 0.6322741
670:-0.21936338 -0.20452195 0.20876522 0.57906896 0.63221985 -0.15555084 0.6571939 -0.8986459 -0.70287 0.051552773
613:-0.18294142 0.67463297 -0.02067156 0.32962164 0.73952454 -0.15396686 -0.4902784 -0.59947985 -0.17265368 0.2579946
280:0.046887383 -0.1558445 -0.4717246 -0.41172743 0.4517773 -0.010310157 -0.6282616 -0.08467732 0.2146285 0.077502534
840:-0.18474749 -0.053978365 -0.077440076 0.31288385 0.17061917 -0.48491275 -0.6122655 -0.40147528 -0.50206274 0.56229305
919:0.17951404 -0.3376919 0.06358504 0.36918762 0.222871 -0.058450114 0.23660682 -0.30329764 0.0152039705 -0.07671501
936:0.20478557 -0.93479234 -0.05556584 0.35403198 0.5263753 -0.6884475 0.60646975 -1.0058745 -0.009307759 0.32065296
787:-0.3696708 -0.24718569 0.26798946 0.20186289 0.4597341 -0.241433 0.08405479 -0.19527395 0.035122193 0.2376771
287:-0.20411164 0.028644016 0.010752804 0.1651578 0.52116233 -0.27899995 -0.6309841 0.034635395 0.21367119 0.16432264
668:-0.36183113 -0.40228048 0.014789844 0.16536105 0.5051756 -0.3081487 0.51933706 -1.0692171 -0.035289448 0.40483746
454:0.7961379 0.09963749 0.1979907 0.13256012 -0.11192628 0.19072068 -0.25919282 0.2509286 0.43351954 0.25718254
627:-0.27715856 -0.19300567 0.2889397 0.45245573 0.66674185 0.0044315825 -0.3834453 0.38047984 -0.18102743 0.39006937
466:-0.014619193 -0.56899476 -0.08382584 -0.25690204 0.048828058 -0.15758556 -0.922599 0.5120596 -0.0821649 -0.6155348
351:0.57555157 -0.17299525 -0.49163574 -0.5069605 0.5986867 -0.114114754 -0.47669664 -0.38342047 -0.047332868 0.11097293
585:0.5174276 0.19534147 -0.34191725 -0.014001434 0.33227086 -0.100754105 -0.3826642 0.13481669 0.09189196 -0.11167926
692:0.0019014565 0.26955768 0.2863189 0.27090964 0.06317328 -0.4870514 -0.88999283 -0.033524323 -0.16495378 0.2546973
540:-0.12327435 -0.25413913 -0.23507015 -0.27498138 0.27598035 -0.3381711 -1.0193043 0.029764876 -0.27467877 0.51601064
407:-0.53662205 -0.5634712 0.41214043 0.13215436 0.059993457 -0.12202348 -0.723571 0.4142464 -0.06978672 0.40855455
291:0.27604824 -0.13167018 -0.04778569 0.07773098 -0.36779243 0.3666442 -0.6130837 -0.21997997 0.20372951 0.36618635
948:0.1620212 -0.50422895 -0.30559045 0.4968025 0.3525795 -0.27246174 0.40273204 -0.5465871 -0.31187403 0.33560264
866:-0.32662967 0.0063237185 0.07364462 0.32178378 0.3813451 0.3415511 -0.3774792 0.040593833 0.09215974 0.23470075
262:0.13031612 -0.35627282 -0.10672675 -0.1375545 0.7005749 0.08553915 -0.004149474 -0.14033629 -0.0005206747 0.39343986
298:0.23238787 -0.10715924 0.101133294 0.24527837 0.5419535 -0.3536959 0.16063134 -0.1595315 0.25117588 0.39203387
186:0.7446019 -0.0058933264 -0.468089 -0.12924226 0.41988042 0.06752096 -0.71523744 0.11732905 0.28969064 -0.6575414
769:-0.22259212 -0.22346044 0.0609581 0.31521073 0.72522134 -0.3396376 0.1921259 -0.54289794 -0.19339521 0.025129292
227:0.10425529 -0.6783776 -0.38198364 -0.3488561 0.19047505 -0.33125922 -0.7753379 0.4307682 0.33742514 -0.22452796
250:-0.118546724 -0.25634646 -0.40947765 -0.13065945 0.07140577 -0.19827871 -0.82807505 -0.10754572 -0.49229777 0.4087165
392:-0.078382306 -0.18247178 0.15939757 0.38737297 0.34849304 -0.06315203 -0.13064529 -0.0111837 -0.28013477 0.12405479
588:0.2977809 -0.50429374 -0.3416608 0.30568117 -0.1814077 0.16108315 0.31454608 0.41990986 -0.3839502 0.33735383
22:-0.050182015 -0.49325237 -0.17896426 -0.18649192 0.47877982 -0.048905473 -0.559345 0.2999903 0.33880115 -0.41280362
329:0.26855972 -0.57735133 -0.17405815 0.3321685 -0.5336462 0.17992416 -0.08372639 0.22832277 0.13325787 0.7032422
988:-0.2032861 0.33723712 0.12124858 0.06281224 0.9913652 -0.097074434 -0.11037451 -0.21993934 0.20351216 0.65844357
55:-0.52735233 0.022260439 0.023357496 0.8344793 0.37203243 -0.23723736 -0.37965697 -0.78769493 0.18711491 0.836827
512:-0.20666157 -0.6170542 -0.086659566 -0.04923182 -0.22152244 -0.48802146 -0.7620715 0.28441697 0.0856575 0.39944786
602:-0.3915025 -0.03608798 0.19239956 0.26589942 0.6833079 0.13766891 0.20085591 0.083255075 -0.03648454 0.2869366
393:0.25485045 -0.036967 0.06193951 -0.15444419 -0.15041685 0.118626736 -0.9014535 0.062426846 0.014788341 0.3069594
163:-0.123625785 -0.603975 -0.18800487 0.161591 0.02215225 0.07504388 -0.61536777 0.17239685 0.21492295 -0.44328353
26:-0.47819853 0.3628328 -0.15172519 0.3178774 0.36671972 0.18731171 -0.6788705 -0.3428346 -0.046026647 0.18233919
224:0.1163267 -0.069350615 -0.26558653 -0.11670743 0.6024228 0.20784733 -0.28286347 0.27490792 0.44756553 -0.09545398
303:-0.114118405 -0.54729116 -0.42952105 -0.06261396 0.2410745 -0.0049147503 -0.63848585 0.17092748 0.02332539 0.17136346
962:-0.31513268 -0.5679499 -0.016538532 0.28044942 0.46913114 -0.5137836 -0.052160632 -0.5191657 -0.10702935 0.43164024
50:0.080147095 0.11208532 0.23282135 0.4023141 0.0038795366 0.4545859 0.18126653 0.19332707 -0.3609321 -0.08613723
895:-0.45861223 0.086700976 -0.044070404 0.091803044 0.513085 -0.2907216 -0.30163592 -0.4328234 0.105927825 0.5654351
460:0.013804511 -0.057841685 -0.11718071 -0.2939141 0.12953141 -0.35234794 -0.875728 -0.50453764 -0.64938086 0.9926989
123:-0.53848237 -0.27867207 -0.031870656 0.35801774 0.65742517 0.06229542 0.1838019 -0.21442838 0.07985696 0.2618246
390:-0.45022607 -0.13554429 0.3454379 0.5174684 -0.08871245 -0.39113152 0.23254798 -0.018328788 0.039751053 -0.1629575
750:-0.24770296 -0.25042933 0.41183022 0.52535874 0.16561967 0.13200209 0.22250535 -0.08260919 -0.11955416 -0.4165925
